"","data.lens_id","data.title","data.publication_type","data.year_published","first_name","last_name","initials","type","value","Author"
"975","102-419-673-874-978","Effect of shelterbelts on adjoining cultivated fields: patrolling intensity of carabid beetles [Carabidae] and spiders [Araneae]","journal article",2004,"Anna","Kajak","A","magid","2671511903","Kajak, A"
"976","102-419-673-874-978","Effect of shelterbelts on adjoining cultivated fields: patrolling intensity of carabid beetles [Carabidae] and spiders [Araneae]","journal article",2004,"M.","Oleszczuk","M","magid","2665423816","Oleszczuk, M"
"977","008-119-541-049-261","Effect of understory and border vegetation composition on phytophagous and predatory mites in Massachusetts commercial apple orchards","journal article",1994,"William M.","Coli","WM","magid","1999265527","Coli, WM"
"978","008-119-541-049-261","Effect of understory and border vegetation composition on phytophagous and predatory mites in Massachusetts commercial apple orchards","journal article",1994,"Randolph A.","Ciurlino","RA","magid","2663041563","Ciurlino, RA"
"979","008-119-541-049-261","Effect of understory and border vegetation composition on phytophagous and predatory mites in Massachusetts commercial apple orchards","journal article",1994,"Trina","Hosmer","T","magid","2426528706","Hosmer, T"
"980","034-678-503-527-14X","Effect of vegetative filter strips on herbicide runoff under various types of rainfall.","journal article",2012,"Stefan","Otto","S","magid","2484470641","Otto, S"
"981","034-678-503-527-14X","Effect of vegetative filter strips on herbicide runoff under various types of rainfall.","journal article",2012,"Alessandra","Cardinali","A","magid","2038693096","Cardinali, A"
"982","034-678-503-527-14X","Effect of vegetative filter strips on herbicide runoff under various types of rainfall.","journal article",2012,"Ester","Marotta","E","magid","2158419201","Marotta, E"
"983","034-678-503-527-14X","Effect of vegetative filter strips on herbicide runoff under various types of rainfall.","journal article",2012,"Cristina","Paradisi","C","magid","2778805943","Paradisi, C"
"984","034-678-503-527-14X","Effect of vegetative filter strips on herbicide runoff under various types of rainfall.","journal article",2012,"Giuseppe","Zanin","G","magid","2088999362","Zanin, G"
"985","149-576-635-066-202","Effect of young midfield shelterbelts development on species richness of macrofungi communities and their functional structure","journal article",2008,"Anna","Kujawa","A","magid","2115064562","Kujawa, A"
"986","149-576-635-066-202","Effect of young midfield shelterbelts development on species richness of macrofungi communities and their functional structure","journal article",2008,"Krzysztof","Kujawa","K","magid","2300580621","Kujawa, K"
"987","080-884-721-509-527","Effectiveness and Cost of Improving Vegetated Filter Zones by Installing Level Spreaders to Disperse Agricultural Runoff",NA,2000,"Dennis William","Hazel","DW","magid","2523946104","Hazel, DW"
"988","059-726-400-628-520","Effectiveness of Grass Filters in Reducing Phosphorus and Sediment Runoff","journal article",2012,"Ahmed","Al-wadaey","A","magid","2038409124","Al-wadaey, A"
"989","059-726-400-628-520","Effectiveness of Grass Filters in Reducing Phosphorus and Sediment Runoff","journal article",2012,"Charles S.","Wortmann","CS","magid","2131192389","Wortmann, CS"
"990","059-726-400-628-520","Effectiveness of Grass Filters in Reducing Phosphorus and Sediment Runoff","journal article",2012,"Thomas G.","Franti","TG","magid","2251024960","Franti, TG"
"991","059-726-400-628-520","Effectiveness of Grass Filters in Reducing Phosphorus and Sediment Runoff","journal article",2012,"Charles A.","Shapiro","CA","magid","2461271254","Shapiro, CA"
"992","059-726-400-628-520","Effectiveness of Grass Filters in Reducing Phosphorus and Sediment Runoff","journal article",2012,"Dean E.","Eisenhauer","DE","magid","1986089728","Eisenhauer, DE"
"993","002-916-363-298-786","Effectiveness of Vegetative Filter Strips in Controlling Losses of Surface-applied Poultry Litter Constituents","journal article",1995,"Indrajeet","Chaubey","I","magid","1990567075","Chaubey, I"
"994","002-916-363-298-786","Effectiveness of Vegetative Filter Strips in Controlling Losses of Surface-applied Poultry Litter Constituents","journal article",1995,"Dwayne R.","Edwards","DR","magid","2145688341","Edwards, DR"
"995","002-916-363-298-786","Effectiveness of Vegetative Filter Strips in Controlling Losses of Surface-applied Poultry Litter Constituents","journal article",1995,"Tommy C.","Daniel","TC","magid","2161113156","Daniel, TC"
"996","002-916-363-298-786","Effectiveness of Vegetative Filter Strips in Controlling Losses of Surface-applied Poultry Litter Constituents","journal article",1995,"Philip A.","Moore","PA","magid","2121124226","Moore, PA"
"997","002-916-363-298-786","Effectiveness of Vegetative Filter Strips in Controlling Losses of Surface-applied Poultry Litter Constituents","journal article",1995,"D. J.","Nichols","DJ","magid","2148658077","Nichols, DJ"
"998","075-667-485-324-237","Effectiveness of Vegetative Filter Strips in Removal of Sediments from Overland Flow","journal article",2006,"Bahram","Gharabaghi","B","magid","2107314645","Gharabaghi, B"
"999","075-667-485-324-237","Effectiveness of Vegetative Filter Strips in Removal of Sediments from Overland Flow","journal article",2006,"Ramesh","Rudra","R","magid","91418008","Rudra, R"
"1000","075-667-485-324-237","Effectiveness of Vegetative Filter Strips in Removal of Sediments from Overland Flow","journal article",2006,"Pradeep K.","Goel","PK","magid","2137985782","Goel, PK"
"1001","130-940-780-158-38X","Effectiveness of Vegetative Filter Strips in Retaining Surface-applied Swine Manure Constituents","journal article",1994,"Indrajeet","Chaubey","I","magid","1990567075","Chaubey, I"
"1002","130-940-780-158-38X","Effectiveness of Vegetative Filter Strips in Retaining Surface-applied Swine Manure Constituents","journal article",1994,"Dwayne R.","Edwards","DR","magid","2145688341","Edwards, DR"
"1003","130-940-780-158-38X","Effectiveness of Vegetative Filter Strips in Retaining Surface-applied Swine Manure Constituents","journal article",1994,"Tommy C.","Daniel","TC","magid","2161113156","Daniel, TC"
"1004","130-940-780-158-38X","Effectiveness of Vegetative Filter Strips in Retaining Surface-applied Swine Manure Constituents","journal article",1994,"Philip A.","Moore","PA","magid","2121124226","Moore, PA"
"1005","130-940-780-158-38X","Effectiveness of Vegetative Filter Strips in Retaining Surface-applied Swine Manure Constituents","journal article",1994,"D. J.","Nichols","DJ","magid","2148658077","Nichols, DJ"
"1006","082-502-832-432-143","Effectiveness of a shelterbelt in decreasing the level of inorganic elements in agricultural landscape","journal article",2013,"Lech Wojciech","Szajdak","LW","magid","54908943","Szajdak, LW"
"1007","082-502-832-432-143","Effectiveness of a shelterbelt in decreasing the level of inorganic elements in agricultural landscape","journal article",2013,"Irena","Zyczynska-Baloniak","I","magid","2429685876","Zyczynska-Baloniak, I"
"1008","060-904-393-888-934","Effectiveness of border areas in confining the spread of transgenic Brassica napus pollen","journal article",2000,"Beverly K.","Staniland","BK","magid","2298401262","Staniland, BK"
"1009","060-904-393-888-934","Effectiveness of border areas in confining the spread of transgenic Brassica napus pollen","journal article",2000,"Peter B. E.","McVetty","PBE","magid","2311117812","McVetty, PBE"
"1010","060-904-393-888-934","Effectiveness of border areas in confining the spread of transgenic Brassica napus pollen","journal article",2000,"Lyle F.","Friesen","LF","magid","2106665382","Friesen, LF"
"1011","060-904-393-888-934","Effectiveness of border areas in confining the spread of transgenic Brassica napus pollen","journal article",2000,"Stephen","Yarrow","S","magid","2702874417","Yarrow, S"
"1012","060-904-393-888-934","Effectiveness of border areas in confining the spread of transgenic Brassica napus pollen","journal article",2000,"Georges","Freyssinet","G","magid","2755887530","Freyssinet, G"
"1013","060-904-393-888-934","Effectiveness of border areas in confining the spread of transgenic Brassica napus pollen","journal article",2000,"Martine","Freyssinet","M","magid","2318077012","Freyssinet, M"
"1014","044-327-313-877-518","Effectiveness of buffer strips in removing pollutants in runoff from a cultivated field in North-East Italy","journal article",2004,"Maurizio","Borin","M","magid","2003423595","Borin, M"
"1015","044-327-313-877-518","Effectiveness of buffer strips in removing pollutants in runoff from a cultivated field in North-East Italy","journal article",2004,"M.","Vianello","M","magid","2173381263","Vianello, M"
"1016","044-327-313-877-518","Effectiveness of buffer strips in removing pollutants in runoff from a cultivated field in North-East Italy","journal article",2004,"Francesco","Morari","F","magid","2467839707","Morari, F"
"1017","044-327-313-877-518","Effectiveness of buffer strips in removing pollutants in runoff from a cultivated field in North-East Italy","journal article",2004,"Giuseppe","Zanin","G","magid","2088999362","Zanin, G"
"1018","023-711-981-518-152","Effectiveness of buffer strips without added fertilizer to reduce phosphorus loads from flat fields to surface waters","journal article",2013,"I.G.A.M.","Noij","IGAM","magid","2303303740","Noij, IGAM"
"1019","023-711-981-518-152","Effectiveness of buffer strips without added fertilizer to reduce phosphorus loads from flat fields to surface waters","journal article",2013,"Marius","Heinen","M","magid","2310590729","Heinen, M"
"1020","023-711-981-518-152","Effectiveness of buffer strips without added fertilizer to reduce phosphorus loads from flat fields to surface waters","journal article",2013,"Hanneke I. M.","Heesmans","HIM","magid","2288286595","Heesmans, HIM"
"1021","023-711-981-518-152","Effectiveness of buffer strips without added fertilizer to reduce phosphorus loads from flat fields to surface waters","journal article",2013,"Jac T. N. M.","Thissen","JTNM","magid","3056006719","Thissen, JTNM"
"1022","023-711-981-518-152","Effectiveness of buffer strips without added fertilizer to reduce phosphorus loads from flat fields to surface waters","journal article",2013,"Piet","Groenendijk","P","magid","3166005105","Groenendijk, P"
"1023","106-284-569-265-355","Effectiveness of grassed waterways in reducing runoff and sediment delivery from agricultural watersheds.","journal article",2003,"Peter","Fiener","P","magid","2174941135","Fiener, P"
"1024","106-284-569-265-355","Effectiveness of grassed waterways in reducing runoff and sediment delivery from agricultural watersheds.","journal article",2003,"Karl","Auerswald","K","magid","2045458455","Auerswald, K"
"1025","031-862-039-493-29X","Effectiveness of new agri-environment schemes in providing foraging resources for bumblebees in intensively farmed landscapes","journal article",2006,"Richard F.","Pywell","RF","magid","2047440332","Pywell, RF"
"1026","031-862-039-493-29X","Effectiveness of new agri-environment schemes in providing foraging resources for bumblebees in intensively farmed landscapes","journal article",2006,"E. A.","Warman","EA","magid","2191047220","Warman, EA"
"1027","031-862-039-493-29X","Effectiveness of new agri-environment schemes in providing foraging resources for bumblebees in intensively farmed landscapes","journal article",2006,"Lucy","Hulmes","L","magid","1972341576","Hulmes, L"
